Date,MaxTemp,MinTemp,AvgTemp,DepartureTemp,HDD,CDD,Precipitation,NewSnow,SnowDepth
2015-08-22,81,60,70.5,-1.5,0,6,0,0,0
2015-08-23,77,61,69,-2.8,0,4,T,0,0
2015-08-24,75,55,65,-6.7,0,0,0,0,0
2015-08-25,72,59,65.5,-6,0,1,0,0,0
2015-08-26,67,56,61.5,-9.8,3,0,0,0,0
2015-08-27,76,51,63.5,-7.6,1,0,0,0,0
2015-08-28,72,56,64,-6.9,1,0,0,0,0
2015-08-29,70,63,66.5,-4.2,0,2,0.74,0,0
2015-08-30,77,62,69.5,-1,0,5,0,0,0
2015-08-31,85,60,72.5,2.3,0,8,0,0,0
2015-09-01,88,68,78,8,0,13,0,0,0
2015-09-02,90,72,81,11.3,0,16,T,0,0
2015-09-03,91,71,81,11.6,0,16,0,0,0
2015-09-04,85,68,76.5,7.4,0,12,0,0,0
2015-09-05,87,69,78,9.2,0,13,0,0,0
2015-09-06,92,70,81,12.6,0,16,0,0,0
2015-09-07,88,76,82,13.9,0,17,T,0,0
2015-09-08,81,68,74.5,6.7,0,10,1.04,0,0
2015-09-09,77,58,67.5,0.1,0,3,0,0,0
2015-09-10,74,54,64,-3,1,0,0.21,0,0
2015-09-11,67,54,60.5,-6.1,4,0,0.17,0,0
2015-09-12,65,50,57.5,-8.7,7,0,0,0,0
2015-09-13,70,48,59,-6.8,6,0,0,0,0
2015-09-14,82,52,67,1.6,0,2,0,0,0
2015-09-15,82,62,72,7,0,7,0,0,0
2015-09-16,83,56,69.5,4.9,0,5,0,0,0
2015-09-17,85,61,73,8.9,0,8,0.36,0,0
2015-09-18,74,65,69.5,5.8,0,5,2.41,0,0
2015-09-19,71,53,62,-1.2,3,0,0.05,0,0
2015-09-20,73,50,61.5,-1.3,3,0,0,0,0
2015-09-21,74,52,63,0.7,2,0,0,0,0
2015-09-22,80,53,66.5,4.6,0,2,0,0,0
2015-09-23,80,57,68.5,7.1,0,4,0,0,0
2015-09-24,76,56,66,5,0,1,0,0,0
2015-09-25,73,60,66.5,5.9,0,2,0,0,0
2015-09-26,75,60,67.5,7.4,0,3,0,0,0
2015-09-27,74,61,67.5,7.8,0,3,T,0,0
2015-09-28,77,64,70.5,11.3,0,6,0,0,0
2015-09-29,68,55,61.5,2.7,3,0,0.4,0,0
2015-09-30,61,52,56.5,-1.9,8,0,0,0,0
2015-10-01,59,52,55.5,-2.5,9,0,0,0,0
2015-10-02,60,51,55.5,-2.1,9,0,0,0,0
2015-10-03,54,48,51,-6.2,14,0,0.01,0,0
2015-10-04,57,50,53.5,-3.3,11,0,0,0,0
2015-10-05,60,55,57.5,1.1,7,0,0,0,0
2015-10-06,71,55,63,7,2,0,T,0,0
2015-10-07,71,54,62.5,6.9,2,0,0,0,0
2015-10-08,77,50,63.5,8.3,1,0,0.05,0,0
2015-10-09,64,47,55.5,0.6,9,0,0,0,0
2015-10-10,65,42,53.5,-1,11,0,0,0,0
2015-10-11,79,51,65,10.8,0,0,0,0,0
2015-10-12,75,53,64,10.2,1,0,0,0,0
2015-10-13,63,47,55,1.5,10,0,0,0,0
2015-10-14,63,42,52.5,-0.6,12,0,0,0,0
2015-10-15,69,46,57.5,4.7,7,0,T,0,0
2015-10-16,55,37,46,-6.5,19,0,0,0,0
2015-10-17,53,33,43,-9.1,22,0,0,0,0
2015-10-18,60,33,46.5,-5.3,18,0,0,0,0
2015-10-19,73,47,60,8.5,5,0,0,0,0
2015-10-20,74,57,65.5,14.3,0,1,0.11,0,0
2015-10-21,75,52,63.5,12.7,1,0,0.01,0,0
2015-10-22,62,51,56.5,6,8,0,0,0,0
2015-10-23,64,52,58,7.8,7,0,0.16,0,0
2015-10-24,66,46,56,6.2,9,0,0.3,0,0
2015-10-25,62,41,51.5,2,13,0,0,0,0
2015-10-26,61,37,49,-0.2,16,0,0,0,0
2015-10-27,56,50,53,4.2,12,0,0.49,0,0
2015-10-28,56,37,46.5,-2,18,0,0.33,0,0
2015-10-29,47,36,41.5,-6.6,23,0,T,0,0
2015-10-30,56,36,46,-1.7,19,0,0,0,0
2015-10-31,52,45,48.5,1.1,16,0,0.77,0,0
2015-11-01,63,44,53.5,6.5,11,0,0,0,0
2015-11-02,72,47,59.5,12.9,5,0,0,0,0
2015-11-03,70,44,57,10.8,8,0,0,0,0
2015-11-04,71,48,59.5,13.7,5,0,0,0,0
2015-11-05,70,59,64.5,19.1,0,0,T,0,0
2015-11-06,65,41,53,8.1,12,0,0.16,0,0
2015-11-07,53,35,44,-0.5,21,0,0,0,0
2015-11-08,52,28,40,-4,25,0,0,0,0
2015-11-09,56,29,42.5,-1.1,22,0,0,0,0
2015-11-10,56,32,44,0.9,21,0,0,0,0
2015-11-11,63,36,49.5,6.9,15,0,0.42,0,0
2015-11-12,56,42,49,6.8,16,0,T,0,0
2015-11-13,47,32,39.5,-2.2,25,0,0,0,0
2015-11-14,57,25,41,-0.2,24,0,0,0,0
2015-11-15,64,44,54,13.3,11,0,0,0,0
2015-11-16,57,43,50,9.8,15,0,0.12,0,0
2015-11-17,61,47,54,14.3,11,0,0.63,0,0
2015-11-18,62,47,54.5,15.3,10,0,0.2,0,0
2015-11-19,47,35,41,2.3,24,0,T,0,0
2015-11-20,40,31,35.5,-2.6,29,0,0.28,4.2,0
2015-11-21,33,18,25.5,-12.1,39,0,1.16,7,5
2015-11-22,27,7,17,-20.1,48,0,0,0,7
2015-11-23,37,25,31,-5.6,34,0,0,0,7
2015-11-24,41,21,31,-5.1,34,0,0,0,5
2015-11-25,52,29,40.5,4.9,24,0,T,0,4
2015-11-26,60,48,54,18.9,11,0,0.42,0,0
2015-11-27,56,34,45,10.4,20,0,0.84,0,0
2015-11-28,38,30,34,-0.1,31,0,0,0,0
2015-11-29,41,25,33,-0.6,32,0,0,0,0
2015-11-30,44,38,41,7.8,24,0,0.26,0,0
2015-12-01,43,37,40,7.3,25,0,0.18,0,0
2015-12-02,38,31,34.5,2.2,30,0,0.21,1.3,0
2015-12-03,35,30,32.5,0.7,32,0,0,0,0
2015-12-04,47,32,39.5,8.1,25,0,0,0,0
2015-12-05,46,29,37.5,6.5,27,0,0,0,0
2015-12-06,47,27,37,6.4,28,0,0,0,0
2015-12-07,39,27,33,2.8,32,0,T,0,0
2015-12-08,47,38,42.5,12.7,22,0,0,0,0
2015-12-09,52,40,46,16.6,19,0,0,0,0
2015-12-10,57,41,49,19.9,16,0,0,0,0
2015-12-11,51,41,46,17.3,19,0,T,0,0
2015-12-12,57,47,52,23.6,13,0,T,0,0
2015-12-13,61,48,54.5,26.4,10,0,0.85,0,0
2015-12-14,61,42,51.5,23.7,13,0,0.39,0,0
2015-12-15,43,39,41,13.5,24,0,T,0,0
2015-12-16,53,35,44,16.7,21,0,0.12,0,0
2015-12-17,35,28,31.5,4.5,33,0,0,0,0
2015-12-18,32,24,28,1.3,37,0,T,0.2,0
2015-12-19,30,15,22.5,-4,42,0,0,0,0
2015-12-20,50,23,36.5,10.2,28,0,0.03,0,0
2015-12-21,52,41,46.5,20.4,18,0,0.67,0,0
2015-12-22,41,35,38,12.1,27,0,0.02,0,0
2015-12-23,59,40,49.5,23.8,15,0,0.49,0,0
2015-12-24,42,34,38,12.5,27,0,0,0,0
2015-12-25,44,32,38,12.6,27,0,0,0,0
2015-12-26,42,37,39.5,14.3,25,0,0.21,0,0
2015-12-27,40,35,37.5,12.5,27,0,0.14,T,0
2015-12-28,39,31,35,10.1,30,0,1.47,1.9,0
2015-12-29,39,29,34,9.2,31,0,T,T,1
2015-12-30,29,27,28,3.4,37,0,0.09,1.1,1
2015-12-31,28,22,25,0.5,40,0,T,T,1
2016-01-01,31,19,25,0.6,40,0,T,T,1
2016-01-02,32,20,26,1.7,39,0,0,0,1
2016-01-03,29,22,25.5,1.3,39,0,T,T,1
2016-01-04,31,22,26.5,2.4,38,0,T,T,1
2016-01-05,33,17,25,1,40,0,0,0,1
2016-01-06,36,21,28.5,4.6,36,0,0,0,1
2016-01-07,41,34,37.5,13.6,27,0,0.01,0,1
2016-01-08,42,36,39,15.2,26,0,0.19,0,0
2016-01-09,40,23,31.5,7.8,33,0,0.27,1.7,0
2016-01-10,23,2,12.5,-11.2,52,0,T,T,1
2016-01-11,24,-1,11.5,-12.1,53,0,0.11,3.1,1
2016-01-12,20,3,11.5,-12.1,53,0,0.01,0.1,3
2016-01-13,25,-2,11.5,-12,53,0,T,0.1,3
2016-01-14,44,24,34,10.5,31,0,0,0,2
2016-01-15,43,30,36.5,13,28,0,0.01,T,0
2016-01-16,30,9,19.5,-4,45,0,0,0,0
2016-01-17,8,-1,3.5,-19.9,61,0,0,0,0
2016-01-18,7,-4,1.5,-21.9,63,0,0,0,0
2016-01-19,17,0,8.5,-14.9,56,0,0,0,0
2016-01-20,23,12,17.5,-5.9,47,0,0.05,0.9,0
2016-01-21,29,9,19,-4.5,46,0,0,0,0
2016-01-22,30,19,24.5,1,40,0,0.02,0.4,0
2016-01-23,33,20,26.5,3,38,0,T,T,0
2016-01-24,34,24,29,5.4,36,0,0,0,0
2016-01-25,41,24,32.5,8.9,32,0,0.13,0,0
2016-01-26,36,24,30,6.3,35,0,0.02,T,0
2016-01-27,34,23,28.5,4.7,36,0,T,T,0
2016-01-28,39,29,34,10.1,31,0,T,T,0
2016-01-29,35,20,27.5,3.5,37,0,T,T,0
2016-01-30,46,35,40.5,16.4,24,0,T,0,0
2016-01-31,48,33,40.5,16.3,24,0,0.02,0,0
2016-02-01,45,30,37.5,13.2,27,0,0,0,0
2016-02-02,38,32,35,10.5,30,0,0.79,0,0
2016-02-03,37,28,32.5,7.8,32,0,0.02,T,0
2016-02-04,32,19,25.5,0.7,39,0,0,0,0
2016-02-05,34,25,29.5,4.5,35,0,T,T,T
2016-02-06,41,24,32.5,7.3,32,0,0,0,0
2016-02-07,43,32,37.5,12.1,27,0,0,0,0
2016-02-08,32,20,26,0.3,39,0,0.02,0.4,0
2016-02-09,21,13,17,-8.9,48,0,0.02,0.6,1
2016-02-10,18,9,13.5,-12.7,51,0,0,0,1
2016-02-11,21,7,14,-12.4,51,0,0,0,0
2016-02-12,23,7,15,-11.7,50,0,T,T,0
2016-02-13,17,2,9.5,-17.5,55,0,0,0,0
2016-02-14,18,9,13.5,-13.8,51,0,0.1,2.3,0
2016-02-15,27,18,22.5,-5.1,42,0,0.01,0.1,2
2016-02-16,33,24,28.5,0.6,36,0,0.04,0.4,2
2016-02-17,34,21,27.5,-0.7,37,0,0,0,1
2016-02-18,42,23,32.5,4,32,0,0,0,0
2016-02-19,62,41,51.5,22.7,13,0,0,0,0
2016-02-20,57,38,47.5,18.3,17,0,0,0,0
2016-02-21,41,29,35,5.5,30,0,0,0,0
2016-02-22,44,26,35,5.1,30,0,0,0,0
2016-02-23,45,26,35.5,5.3,29,0,0,0,0
2016-02-24,36,32,34,3.4,31,0,0.15,1.7,0
2016-02-25,37,31,34,3,31,0,T,T,0
2016-02-26,33,24,28.5,-2.8,36,0,T,T,0
2016-02-27,54,28,41,9.3,24,0,0,0,0
2016-02-28,62,36,49,16.9,16,0,0.08,0,0
2016-02-29,52,28,40,7.7,25,0,T,T,0
2016-03-01,30,18,24,-8.4,41,0,0.1,1,0
2016-03-02,32,11,21.5,-11.3,43,0,T,T,1
2016-03-03,33,27,30,-3.2,35,0,0.07,0.8,1
2016-03-04,39,20,29.5,-4.1,35,0,0.07,0.8,0
2016-03-05,39,29,34,0.1,31,0,T,0,1
2016-03-06,52,33,42.5,8.2,22,0,0,0,0
2016-03-07,63,44,53.5,18.8,11,0,0.03,0,0
2016-03-08,70,58,64,28.9,1,0,T,0,0
2016-03-09,63,48,55.5,20.1,9,0,0.18,0,0
2016-03-10,51,37,44,8.2,21,0,0,0,0
2016-03-11,55,34,44.5,8.3,20,0,0,0,0
2016-03-12,59,33,46,9.5,19,0,T,0,0
2016-03-13,48,43,45.5,8.6,19,0,0.66,0,0
2016-03-14,55,43,49,11.8,16,0,0.01,0,0
2016-03-15,58,46,52,14.4,13,0,0.14,0,0
2016-03-16,56,45,50.5,12.6,14,0,0.04,0,0
2016-03-17,56,40,48,9.7,17,0,0,0,0
2016-03-18,49,32,40.5,1.8,24,0,0,0,0
2016-03-19,46,35,40.5,1.5,24,0,0,0,0
2016-03-20,44,30,37,-2.4,28,0,0,0,0
2016-03-21,49,28,38.5,-1.2,26,0,0,0,0
2016-03-22,63,40,51.5,11.4,13,0,0,0,0
2016-03-23,42,36,39,-1.4,26,0,0.11,0,0
2016-03-24,39,30,34.5,-6.3,30,0,1.09,T,0
2016-03-25,48,28,38,-3.1,27,0,0,0,0
2016-03-26,54,31,42.5,1,22,0,0,0,0
2016-03-27,63,36,49.5,7.7,15,0,0.32,0,0
2016-03-28,53,35,44,1.8,21,0,0,0,0
2016-03-29,58,31,44.5,2,20,0,0,0,0
2016-03-30,62,42,52,9.1,13,0,0.13,0,0
2016-03-31,67,44,55.5,12.3,9,0,0.39,0,0
2016-04-01,49,35,42,-1.6,23,0,0.08,0,0
2016-04-02,40,27,33.5,-10.4,31,0,0.02,0.3,0
2016-04-03,71,26,48.5,4.2,16,0,T,0,0
2016-04-04,38,29,33.5,-11.2,31,0,T,T,0
2016-04-05,45,24,34.5,-10.5,30,0,0.02,0,0
2016-04-06,50,40,45,-0.4,20,0,0.31,0,0
2016-04-07,41,33,37,-8.8,28,0,0.06,0.1,0
2016-04-08,41,26,33.5,-12.6,31,0,0.1,0.7,0
2016-04-09,38,22,30,-16.5,35,0,0,T,0
2016-04-10,50,33,41.5,-5.4,23,0,0.1,T,0
2016-04-11,51,36,43.5,-3.7,21,0,0,0,0
2016-04-12,47,30,38.5,-9.1,26,0,0,0,0
2016-04-13,56,34,45,-3,20,0,0,0,0
2016-04-14,61,37,49,0.6,16,0,0,0,0
2016-04-15,68,42,55,6.3,10,0,0,0,0
2016-04-16,76,41,58.5,9.4,6,0,0,0,0
2016-04-17,79,45,62,12.5,3,0,0,0,0
2016-04-18,83,49,66,16.1,0,1,0,0,0
2016-04-19,57,46,51.5,1.3,13,0,0,0,0
2016-04-20,71,51,61,10.4,4,0,0.48,0,0
2016-04-21,70,50,60,9,5,0,0.01,0,0
2016-04-22,54,41,47.5,-3.8,17,0,T,0,0
2016-04-23,60,38,49,-2.7,16,0,0,0,0
2016-04-24,78,41,59.5,7.5,5,0,0,0,0
2016-04-25,83,58,70.5,18.1,0,6,0.08,T,0
2016-04-26,68,42,55,2.2,10,0,0,0,0
2016-04-27,49,41,45,-8.1,20,0,0.47,0,0
2016-04-28,50,42,46,-7.5,19,0,0.45,0,0
2016-04-29,51,41,46,-7.8,19,0,0.01,0,0
2016-04-30,48,43,45.5,-8.6,19,0,0.61,0,0
2016-05-01,49,42,45.5,-9,19,0,0.51,0,0
2016-05-02,59,42,50.5,-4.3,14,0,0,0,0
2016-05-03,67,40,53.5,-1.6,11,0,T,0,0
2016-05-04,57,42,49.5,-6,15,0,0.4,0,0
2016-05-05,61,41,51,-4.8,14,0,0,0,0
2016-05-06,82,42,62,5.9,3,0,T,0,0
2016-05-07,70,44,57,0.6,8,0,0.02,0,0
2016-05-08,71,41,56,-0.7,9,0,0,0,0
2016-05-09,58,50,54,-3,11,0,0.59,0,0
2016-05-10,63,51,57,-0.3,8,0,0.79,0,0
2016-05-11,69,51,60,2.3,5,0,0.19,0,0
2016-05-12,70,53,61.5,3.5,3,0,0.48,0,0
2016-05-13,66,43,54.5,-3.8,10,0,0.68,0,0
2016-05-14,47,41,44,-14.6,21,0,0,0,0
2016-05-15,55,35,45,-13.9,20,0,0,0,0
2016-05-16,70,46,58,-1.2,7,0,T,0,0
2016-05-17,57,44,50.5,-8.9,14,0,T,0,0
2016-05-18,65,41,53,-6.7,12,0,0,0,0
2016-05-19,69,39,54,-6,11,0,0,0,0
2016-05-20,68,44,56,-4.3,9,0,0,0,0
2016-05-21,75,53,64,3.4,1,0,0,0,0
2016-05-22,77,53,65,4,0,0,0,0,0
2016-05-23,81,48,64.5,3.2,0,0,0,0,0
2016-05-24,86,60,73,11.4,0,8,0,0,0
2016-05-25,86,64,75,13.1,0,10,0.95,0,0
2016-05-26,83,62,72.5,10.3,0,8,0,0,0
2016-05-27,81,66,73.5,11,0,9,0.13,0,0
2016-05-28,81,64,72.5,9.7,0,8,0.13,0,0
2016-05-29,79,63,71,7.8,0,6,0,0,0
2016-05-30,87,63,75,11.5,0,10,0,0,0
2016-05-31,83,63,73,9.2,0,8,0.56,0,0
2016-06-01,79,62,70.5,6.4,0,6,0.42,0,0
2016-06-02,79,57,68,3.5,0,3,0,0,0
2016-06-03,84,55,69.5,4.7,0,5,0,0,0
2016-06-04,72,62,67,1.8,0,2,0.41,0,0
2016-06-05,79,61,70,4.5,0,5,0.05,0,0
2016-06-06,82,59,70.5,4.7,0,6,0,0,0
2016-06-07,67,51,59,-7.2,6,0,0,0,0
2016-06-08,70,52,61,-5.5,4,0,0,0,0
2016-06-09,72,53,62.5,-4.4,2,0,0.21,0,0
2016-06-10,90,63,76.5,9.3,0,12,0.1,0,0
2016-06-11,91,71,81,13.4,0,16,0,0,0
2016-06-12,79,59,69,1.1,0,4,0,0,0
2016-06-13,86,54,70,1.7,0,5,0.02,0,0
2016-06-14,87,64,75.5,6.9,0,11,T,0,0
2016-06-15,90,68,79,10.1,0,14,0.3,0,0
2016-06-16,77,63,70,0.7,0,5,T,0,0
2016-06-17,85,61,73,3.4,0,8,0,0,0
2016-06-18,87,58,72.5,2.6,0,8,0,0,0
2016-06-19,89,62,75.5,5.3,0,11,0,0,0
2016-06-20,93,70,81.5,11,0,17,T,0,0
2016-06-21,84,64,74,3.2,0,9,0,0,0
2016-06-22,76,67,71.5,0.4,0,7,1.31,0,0
2016-06-23,78,64,71,-0.4,0,6,0,0,0
2016-06-24,82,62,72,0.4,0,7,0,0,0
2016-06-25,89,65,77,5.1,0,12,0,0,0
2016-06-26,90,72,81,8.9,0,16,0.03,0,0
2016-06-27,90,69,79.5,7.1,0,15,0,0,0
2016-06-28,71,57,64,-8.6,1,0,0,0,0
2016-06-29,81,55,68,-4.8,0,3,0,0,0
2016-06-30,78,57,67.5,-5.5,0,3,T,0,0
2016-07-01,72,59,65.5,-7.7,0,1,0,0,0
2016-07-02,76,54,65,-8.3,0,0,0,0,0
2016-07-03,77,55,66,-7.5,0,1,0,0,0
2016-07-04,79,66,72.5,-1.1,0,8,0,0,0
2016-07-05,87,66,76.5,2.8,0,12,0,0,0
2016-07-06,88,67,77.5,3.7,0,13,0.87,0,0
2016-07-07,84,70,77,3.1,0,12,1.05,0,0
2016-07-08,86,68,77,3,0,12,0,0,0
2016-07-09,79,65,72,-2.1,0,7,0,0,0
2016-07-10,82,60,71,-3.2,0,6,0,0,0
2016-07-11,90,69,79.5,5.3,0,15,0,0,0
2016-07-12,88,74,81,6.7,0,16,0,0,0
2016-07-13,84,68,76,1.7,0,11,0.06,0,0
2016-07-14,88,67,77.5,3.2,0,13,0,0,0
2016-07-15,75,60,67.5,-6.8,0,3,0.14,0,0
2016-07-16,77,57,67,-7.3,0,2,0,0,0
2016-07-17,83,61,72,-2.3,0,7,0.25,0,0
2016-07-18,88,71,79.5,5.2,0,15,0,0,0
2016-07-19,91,68,79.5,5.2,0,15,0,0,0
2016-07-20,88,69,78.5,4.3,0,14,0,0,0
2016-07-21,91,72,81.5,7.3,0,17,1.03,0,0
2016-07-22,90,72,81,6.8,0,16,0.01,0,0
2016-07-23,91,70,80.5,6.4,0,16,1.11,0,0
2016-07-24,93,71,82,7.9,0,17,0.94,0,0
2016-07-25,89,72,80.5,6.5,0,16,0,0,0
2016-07-26,88,69,78.5,4.5,0,14,0,0,0
2016-07-27,89,68,78.5,4.6,0,14,0,0,0
2016-07-28,84,70,77,3.1,0,12,0.66,0,0
2016-07-29,81,70,75.5,1.7,0,11,0.11,0,0
2016-07-30,78,68,73,-0.8,0,8,0,0,0
2016-07-31,81,65,73,-0.7,0,8,0,0,0
2016-08-01,84,65,74.5,0.8,0,10,0,0,0
2016-08-02,87,67,77,3.4,0,12,0,0,0
2016-08-03,90,69,79.5,6,0,15,0,0,0
2016-08-04,91,70,80.5,7,0,16,0.02,0,0
2016-08-05,86,72,79,5.6,0,14,T,0,0
2016-08-06,84,66,75,1.6,0,10,0,0,0
2016-08-07,83,62,72.5,-0.8,0,8,0,0,0
2016-08-08,84,72,78,4.8,0,13,0,0,0
2016-08-09,88,67,77.5,4.3,0,13,0,0,0
2016-08-10,89,69,79,5.9,0,14,0,0,0
2016-08-11,92,73,82.5,9.5,0,18,0,0,0
2016-08-12,83,74,78.5,5.5,0,14,0.96,0,0
2016-08-13,84,72,78,5.1,0,13,T,0,0
2016-08-14,87,65,76,3.2,0,11,0,0,0
2016-08-15,78,67,72.5,-0.2,0,8,T,0,0
2016-08-16,88,71,79.5,6.8,0,15,0.02,0,0
2016-08-17,88,70,79,6.4,0,14,0.05,0,0
2016-08-18,85,70,77.5,5,0,13,0.75,0,0
2016-08-19,84,66,75,2.7,0,10,0.07,0,0
2016-08-20,80,63,71.5,-0.7,0,7,0.47,0,0
2016-08-21,76,58,67,-5.1,0,2,0,0,0
2016-08-22,78,56,67,-5,0,2,0,0,0
2016-08-23,81,60,70.5,-1.3,0,6,0,0,0
2016-08-24,84,70,77,5.3,0,12,0.23,0,0
2016-08-25,85,67,76,4.5,0,11,0.09,0,0
2016-08-26,81,66,73.5,2.2,0,9,0.14,0,0
2016-08-27,84,67,75.5,4.4,0,11,0.84,0,0
2016-08-28,83,71,77,6.1,0,12,0,0,0
2016-08-29,86,70,78,7.3,0,13,0.43,0,0
2016-08-30,84,70,77,6.5,0,12,0.19,0,0
2016-08-31,76,63,69.5,-0.7,0,5,0,0,0
2016-09-01,73,62,67.5,-2.5,0,3,T,0,0
2016-09-02,74,62,68,-1.7,0,3,0,0,0
2016-09-03,76,56,66,-3.4,0,1,0,0,0
2016-09-04,80,59,69.5,0.4,0,5,0,0,0
2016-09-05,87,62,74.5,5.7,0,10,0,0,0
2016-09-06,91,75,83,14.6,0,18,T,0,0
2016-09-07,89,74,81.5,13.4,0,17,0.39,0,0
2016-09-08,82,70,76,8.2,0,11,0.05,0,0
2016-09-09,81,63,72,4.6,0,7,T,0,0
2016-09-10,73,59,66,-1,0,1,0.01,0,0
2016-09-11,76,51,63.5,-3.1,1,0,0,0,0
2016-09-12,79,54,66.5,0.3,0,2,0,0,0
2016-09-13,85,65,75,9.2,0,10,T,0,0
2016-09-14,74,64,69,3.6,0,4,0.09,0,0
2016-09-15,78,60,69,4,0,4,0,0,0
2016-09-16,83,65,74,9.4,0,9,0.01,0,0
2016-09-17,82,62,72,7.9,0,7,0.04,0,0
2016-09-18,81,57,69,5.3,0,4,0,0,0
2016-09-19,88,56,72,8.8,0,7,0,0,0
2016-09-20,83,66,74.5,11.7,0,10,T,0,0
2016-09-21,74,65,69.5,7.2,0,5,0.55,0,0
2016-09-22,81,64,72.5,10.6,0,8,T,0,0
2016-09-23,73,67,70,8.6,0,5,T,0,0
2016-09-24,74,66,70,9,0,5,0,0,0
2016-09-25,85,63,74,13.4,0,9,0.01,0,0
2016-09-26,69,56,62.5,2.4,2,0,T,0,0
2016-09-27,70,51,60.5,0.8,4,0,0,0,0
2016-09-28,60,50,55,-4.2,10,0,0.31,0,0
2016-09-29,65,59,62,3.2,3,0,0.2,0,0
2016-09-30,64,60,62,3.6,3,0,0.1,0,0
2016-10-01,64,57,60.5,2.5,4,0,0.94,0,0
2016-10-02,65,56,60.5,2.9,4,0,0.03,0,0
2016-10-03,67,57,62,4.8,3,0,0,0,0
2016-10-04,75,60,67.5,10.7,0,3,0,0,0
2016-10-05,80,59,69.5,13.1,0,5,T,0,0
2016-10-06,74,58,66,10,0,1,0.25,0,0
2016-10-07,70,47,58.5,2.9,6,0,T,0,0
2016-10-08,65,40,52.5,-2.7,12,0,0,0,0
2016-10-09,63,47,55,0.1,10,0,0,0,0
2016-10-10,71,45,58,3.5,7,0,0,0,0
2016-10-11,73,54,63.5,9.3,1,0,T,0,0
2016-10-12,69,45,57,3.2,8,0,0.14,0,0
2016-10-13,57,38,47.5,-6,17,0,0,0,0
2016-10-14,66,38,52,-1.1,13,0,0,0,0
2016-10-15,70,53,61.5,8.7,3,0,T,0,0
2016-10-16,72,65,68.5,16,0,4,0.29,0,0
2016-10-17,82,67,74.5,22.4,0,10,0,0,0
2016-10-18,76,55,65.5,13.7,0,1,0,0,0
2016-10-19,71,49,60,8.5,5,0,0.02,0,0
2016-10-20,56,45,50.5,-0.7,14,0,0,0,0
2016-10-21,54,37,45.5,-5.3,19,0,0,0,0
2016-10-22,60,37,48.5,-2,16,0,0,0,0
2016-10-23,73,41,57,6.8,8,0,0,0,0
2016-10-24,59,39,49,-0.8,16,0,0,0,0
2016-10-25,54,36,45,-4.5,20,0,T,0,0
2016-10-26,51,45,48,-1.2,17,0,1.6,0,0
2016-10-27,51,42,46.5,-2.3,18,0,T,0,0
2016-10-28,65,38,51.5,3,13,0,0,0,0
2016-10-29,71,56,63.5,15.4,1,0,0,0,0
2016-10-30,56,41,48.5,0.8,16,0,0.5,0,0
2016-10-31,61,38,49.5,2.1,15,0,0,0,0
2016-11-01,75,61,68,21,0,3,T,0,0
2016-11-02,65,55,60,13.4,5,0,0.18,0,0
2016-11-03,67,48,57.5,11.3,7,0,0,0,0
2016-11-04,63,40,51.5,5.7,13,0,0,0,0
2016-11-05,68,43,55.5,10.1,9,0,0,0,0
2016-11-06,69,42,55.5,10.6,9,0,0,0,0
2016-11-07,66,42,54,9.5,11,0,0,0,0
2016-11-08,63,49,56,12,9,0,0.03,0,0
2016-11-09,58,41,49.5,5.9,15,0,0,0,0
2016-11-10,63,41,52,8.9,13,0,0,0,0
2016-11-11,52,37,44.5,1.9,20,0,T,0,0
2016-11-12,52,31,41.5,-0.7,23,0,0,0,0
2016-11-13,56,35,45.5,3.8,19,0,0,0,0
2016-11-14,60,41,50.5,9.3,14,0,0,0,0
2016-11-15,54,38,46,5.3,19,0,0,0,0
2016-11-16,60,39,49.5,9.3,15,0,0,0,0
2016-11-17,72,44,58,18.3,7,0,0,0,0
2016-11-18,66,39,52.5,13.3,12,0,0.2,0,0
2016-11-19,39,28,33.5,-5.2,31,0,0.01,T,0
2016-11-20,35,23,29,-9.1,36,0,0,0,0
2016-11-21,41,22,31.5,-6.1,33,0,0,0,0
2016-11-22,41,25,33,-4.1,32,0,0.02,0,0
2016-11-23,44,37,40.5,3.9,24,0,0.21,0,0
2016-11-24,43,35,39,2.9,26,0,T,0,0
2016-11-25,42,31,36.5,0.9,28,0,T,0,0
2016-11-26,47,32,39.5,4.4,25,0,0,0,0
2016-11-27,44,32,38,3.4,27,0,0.05,0,0
2016-11-28,51,41,46,11.9,19,0,0.99,0,0
2016-11-29,57,44,50.5,16.9,14,0,0,0,0
2016-11-30,45,34,39.5,6.3,25,0,T,0,0
2016-12-01,41,35,38,5.3,27,0,T,T,0
2016-12-02,40,34,37,4.7,28,0,T,0,0
2016-12-03,34,29,31.5,-0.3,33,0,0,0,0
2016-12-04,33,27,30,-1.4,35,0,0.5,6.4,0
2016-12-05,34,31,32.5,1.5,32,0,0,0,5
2016-12-06,41,25,33,2.4,32,0,0,0,2
2016-12-07,27,22,24.5,-5.7,40,0,T,T,0
2016-12-08,24,17,20.5,-9.3,44,0,0.01,T,0
2016-12-09,25,18,21.5,-7.9,43,0,T,T,0
2016-12-10,23,18,20.5,-8.6,44,0,0.12,2.7,0
2016-12-11,33,23,28,-0.7,37,0,0.44,5.1,3
2016-12-12,32,7,19.5,-8.9,45,0,0,0,5
2016-12-13,22,2,12,-16.1,53,0,T,0.1,5
2016-12-14,19,3,11,-16.8,54,0,T,T,5
