route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
35,35th,04/01/2005,5946.6,3261.3,1837.5,148535
36,Broadway,04/01/2005,15312.4,14379.2,9757.3,432485
37,Sedgwick,04/01/2005,2714.8,0,0,57010
39,Pershing,04/01/2005,1857.2,0,0,39001
43,43rd,04/01/2005,1463.1,733.7,276.1,35498
44,Wallace-Racine,04/01/2005,7046.8,2906,1840.9,169877
47,47th,04/01/2005,12259.1,8765.1,6440.3,327028
48,South Damen,04/01/2005,1139.2,0,0,23922
49,Western,04/01/2005,19697.3,20555,14761.5,575463
49A,South Western,04/01/2005,672.1,0,0,14114
49B,North Western,04/01/2005,5087.2,3314.1,2351.2,132807
X49,Western Express,04/01/2005,12336,0,0,259057
50,Damen,04/01/2005,8196.4,4206,2772.3,204243
51,51st,04/01/2005,2869.7,1769,1314.3,74367
52,Kedzie/California,04/01/2005,11548.8,7888.9,5638.3,304523
52A,South Kedzie,04/01/2005,6685.7,4041.4,2840.9,171971
53,Pulaski,04/01/2005,24138,15159.6,10543.3,624869
53A,South Pulaski,04/01/2005,9872.9,3575.3,2204.6,234026
53AL,South Pulaski Limited,04/01/2005,283.9,0,0,5963
54,Cicero,04/01/2005,11854.9,9765.6,6569.3,324058
54A,North Cicero/Skokie Blvd.,04/01/2005,1236.4,0,0,25965
54B,South Cicero,04/01/2005,4686,4539.9,2838.7,132460
55,Garfield,04/01/2005,14570.2,11701.4,8001.9,396488
X55,Garfield Express,04/01/2005,1480.2,0,0,31085
55N,55th/Narragansett,04/01/2005,973.2,228,0,21577
56,Milwaukee,04/01/2005,13939.9,8892.3,6318,362472
56A,North Milwaukee,04/01/2005,837,0,0,17578
57,Laramie,04/01/2005,3204.7,1911.5,911.6,80504
59,59th/61st,04/01/2005,3767.2,2031.4,0,89268
60,Blue Island/26th,04/01/2005,14575.4,8463.7,6354.9,373822
62,Archer,04/01/2005,15107.7,8090.1,5425.8,379415
62H,Archer/Harlem,04/01/2005,1317.9,498.9,0,30169
63,63rd,04/01/2005,20794.3,15213.5,12466.8,562616
63W,West 63rd,04/01/2005,2201.9,725.9,547.4,52059
64,Foster-Canfield,04/01/2005,187.1,0,0,3929
65,Grand,04/01/2005,6536.1,3416.2,2098.9,162735
66,Chicago,04/01/2005,21584,15139.2,9835.5,568303
67,67th-69th-71st,04/01/2005,15710.1,10094.6,7336.9,409732
68,Northwest Highway,04/01/2005,1580.1,548.8,277.3,37036
69,Cumberland/East River,04/01/2005,280.9,0,0,5056
70,Division,04/01/2005,10930.1,7357,5393.3,287891
71,71st/South Shore,04/01/2005,12034.6,8374.8,6295.8,319784
72,North,04/01/2005,15355.5,12591.7,8552.8,419636
73,Armitage,04/01/2005,6473.6,2615.7,1912.2,156673
74,Fullerton,04/01/2005,12462.2,9265.8,7122,336523
75,74th-75th,04/01/2005,7699.6,6199.8,3782.3,207820
76,Diversey,04/01/2005,12250,8208,5426.9,319998
77,Belmont,04/01/2005,21579.5,15313,10934.7,573473
78,Montrose,04/01/2005,9339.4,5798,4196.4,241904
79,79th,04/01/2005,33982.3,24489.8,17673.1,906768
80,Irving Park,04/01/2005,12439.6,9774.1,6523.7,336197
X80,Irving Park Express,04/01/2005,2696.5,720.1,542.5,62398
81,Lawrence,04/01/2005,14175.1,11124.5,8589.2,387655
81W,West Lawrence,04/01/2005,1733.4,750,703.7,42966
82,Kimball-Homan,04/01/2005,19083,11994.9,7606,491142
84,Peterson,04/01/2005,4140.4,1921.1,1072.8,100844
85,Central,04/01/2005,12371.5,8564.7,5706.8,325453
85A,North Central,04/01/2005,896.3,390.1,0,20773
86,Narragansett/Ridgeland,04/01/2005,1957.9,0,0,41116
87,87th,04/01/2005,17904,11521.1,6636.4,460135
88,Higgins,04/01/2005,1897,711.9,559.5,45635
90,Harlem,04/01/2005,4640.2,3898,2291,126098
90N,North Harlem,04/01/2005,377.8,159.9,0,8734
91,Austin,04/01/2005,9597.3,5061.3,2896.4,238435
92,Foster,04/01/2005,8281.9,4126.8,2733.4,205488
93,California/Dodge,04/01/2005,3269.6,1890.7,0,78114
94,South California,04/01/2005,11607.3,6239.9,4034,291088
95E,93rd-95th,04/01/2005,5117.2,4249.8,2989.7,140669
95W,West 95th,04/01/2005,4444.1,4897.3,2778,128924
96,Lunt,04/01/2005,1002.9,0,0,21062
97,Skokie,04/01/2005,3540.4,2923.4,1604.9,95384
X98,Avon Express,04/01/2005,407.9,99.8,0,8965
100,Jeffery Manor Express,04/01/2005,1031.2,0,0,21654
103,West 103rd,04/01/2005,3973.1,1935.3,1082.5,97442
106,East 103rd,04/01/2005,2038.7,692.1,316,47537
108,Halsted/95th,04/01/2005,3059.3,0,0,64246
111,Pullman/111th/115th,04/01/2005,6347,3238.3,2428.5,159193
112,Vincennes/111th,04/01/2005,3792.4,1637.1,1034.5,91964
119,Michigan/119th,04/01/2005,6510.9,3769.8,3245.9,168562
120,Ogilvie/Wacker Express,04/01/2005,2043.9,0,0,42922
121,Union/Wacker Express,04/01/2005,1621.9,0,0,34060
122,Illinois Center/Ogilvie Express,04/01/2005,668.8,0,0,14045
123,Illinois Center/Union Express,04/01/2005,1071.4,0,0,22500
124,Navy Pier,04/01/2005,1156.4,1524.5,845.6,35289
125,Water Tower Express,04/01/2005,3052.7,0,0,64107
126,Jackson,04/01/2005,9844.4,4779.6,3242.7,243602
127,Madison/Roosevelt Circulator,04/01/2005,430.2,0,0,9035
129,West Loop/South Loop,04/01/2005,970.5,0,0,20381
134,Stockton/LaSalle Express,04/01/2005,1909.6,0,0,40103
135,Clarendon/LaSalle Express,04/01/2005,2516.4,0,0,52844
136,Sheridan/LaSalle Express,04/01/2005,1565.9,0,0,32883
143,Stockton/Michigan Express,04/01/2005,927.5,0,0,19477
144,Marine/Michigan Express,04/01/2005,1033.3,0,0,21699
145,Wilson/Michigan Express,04/01/2005,6100.2,4332.4,2388.7,159321
146,Inner Drive/Michigan Express,04/01/2005,8458,7354,4958.9,234224
147,Outer Drive Express,04/01/2005,11816.5,7599.3,5077.4,306452
148,Clarendon/Michigan Express,04/01/2005,1942.1,0,0,40784
151,Sheridan,04/01/2005,20744,16763.7,11578.5,565756
152,Addison,04/01/2005,12363.3,5790.6,4335,305923
154,Wrigley Field Express,04/01/2005,1374.6,1095.3,920.1,6780
155,Devon,04/01/2005,6606,5373,3798.4,180784
156,LaSalle,04/01/2005,9098.4,0,0,191067
157,Streeterville/Taylor,04/01/2005,3232.4,0,0,67880
168,UIC-Pilsen Express,04/01/2005,59.5,0,0,1250
169,69th-UPS Express,04/01/2005,324,26.3,0,6831
170,U. of Chicago/Midway,04/01/2005,335.1,0,0,7036
171,U. of Chicago/Hyde Park,04/01/2005,1394.8,479.1,370.3,33168
172,U. of Chicago/Kenwood,04/01/2005,1052.6,167.4,175.6,23645
173,U. of Chicago/Lakeview Express,04/01/2005,261.8,305.4,185.3,7765
200,Main Shuttle,04/01/2005,360.2,0,0,7565
201,Central/Ridge,04/01/2005,1484.9,904.1,441.9,37472
205,Chicago/Golf,04/01/2005,1182.1,0,0,24823
206,Evanston Circulator,04/01/2005,1316.5,0,0,27647
1,Indiana/Hyde Park,05/01/2005,3113.2,0,0,65377
2,Hyde Park Express,05/01/2005,2380.2,0,0,49983
3,King Drive,05/01/2005,24003.8,15209.7,10182.3,626012
X3,King Drive Express,05/01/2005,398.4,0,0,5577
4,Cottage Grove,05/01/2005,25154.9,18750.5,12433.3,677855
X4,Cottage Grove Express,05/01/2005,301.4,0,0,4823
6,Jackson Park Express,05/01/2005,11297.9,10433.9,6051.5,315301
7,Harrison,05/01/2005,5559.4,0,0,116747
8,Halsted,05/01/2005,18912.8,13500.3,9306.6,507009
8A,South Halsted,05/01/2005,3593.6,2859.1,2032.5,99096
9,Ashland,05/01/2005,31050.2,23084,15947.1,840074
10,Museum of S & I,05/01/2005,859.8,1229.9,789,10513
11,Lincoln/Sedgwick,05/01/2005,3411.1,1746.4,1531.5,87807
12,Roosevelt,05/01/2005,10992.4,7075.2,5728.3,293511
14,Jeffery Express,05/01/2005,13607.5,5042.5,3759.7,328486
15,Jeffery Local,05/01/2005,8179.2,5648.4,3167.9,213365
17,Westchester,05/01/2005,464.8,0,0,9762
18,16th/18th,05/01/2005,1518.9,876.2,692.7,39558
19,United Center Express,05/01/2005,612.7,271.2,36,3029
20,Madison,05/01/2005,22880.2,13995.4,9057.9,590813
21,Cermak,05/01/2005,6728,7659.3,4656.2,199861
22,Clark,05/01/2005,20324,17197.9,12221,568923
24,Wentworth,05/01/2005,4493.4,0,0,94361
25,West Cermak,05/01/2005,409,0,0,8589
26,South Shore Express,05/01/2005,2359.9,0,0,49558
28,Stony Island,05/01/2005,9778.3,5928.3,3453.5,249778
X28,Stony Island Express,05/01/2005,860.5,0,0,18071
29,State,05/01/2005,16344.9,12023.7,9054.4,445665
30,South Chicago,05/01/2005,3926.6,2085.3,984,96704
33,Mag Mile Express,05/01/2005,606.4,0,0,12734
34,South Michigan,05/01/2005,6250.1,4990.9,2942.5,168870
35,35th,05/01/2005,5927.5,2705,1895.7,146671
36,Broadway,05/01/2005,15176.8,13999.1,10266.9,436311
37,Sedgwick,05/01/2005,2450.1,0,0,51453
39,Pershing,05/01/2005,1842.5,0,0,38692
40,Chinatown/Pilsen Shuttle,05/01/2005,0,179,323.5,826
43,43rd,05/01/2005,1506.4,679.4,272.5,35988
44,Wallace-Racine,05/01/2005,7213.2,2766.9,1761.5,173113
47,47th,05/01/2005,12347.1,7672.4,6499.1,328973
48,South Damen,05/01/2005,1250.8,0,0,26267
49,Western,05/01/2005,19705.3,18041.1,14132.7,570772
49A,South Western,05/01/2005,640.6,0,0,13452
49B,North Western,05/01/2005,4891.1,3484.5,2378.9,130924
X49,Western Express,05/01/2005,12321.6,0,0,258754
50,Damen,05/01/2005,8011.5,4285.4,2541.6,200632
51,51st,05/01/2005,2718.5,1607.2,1185.6,70631
52,Kedzie/California,05/01/2005,11535,7986.8,5254.7,305710
52A,South Kedzie,05/01/2005,7060.9,3538.3,2627.3,178197
53,Pulaski,05/01/2005,24947.2,15650.8,10497.8,649480
53A,South Pulaski,05/01/2005,10076,3277.4,2120.2,237426
53AL,South Pulaski Limited,05/01/2005,240.7,0,0,5055
54,Cicero,05/01/2005,11919.8,10292.6,6390.6,329830
54A,North Cicero/Skokie Blvd.,05/01/2005,1258,0,0,26417
54B,South Cicero,05/01/2005,4760.5,3731.9,2495.3,129870
55,Garfield,05/01/2005,14461.9,10843.8,7665,393065
X55,Garfield Express,05/01/2005,1813.7,0,0,38087
55N,55th/Narragansett,05/01/2005,951.4,171.4,0,20665
56,Milwaukee,05/01/2005,13697.1,9227.3,6097.4,361132
56A,North Milwaukee,05/01/2005,816.1,0,0,17137
57,Laramie,05/01/2005,3273,1632.8,946.2,80942
59,59th/61st,05/01/2005,3787.8,2038.8,0,87699
60,Blue Island/26th,05/01/2005,13421.7,8489.7,6313.7,353696
62,Archer,05/01/2005,14844.2,6732.5,5594.1,372222
62H,Archer/Harlem,05/01/2005,1298.2,498.5,0,29257
63,63rd,05/01/2005,20798.4,14712.3,11918.7,567128
63W,West 63rd,05/01/2005,2249.7,697.3,538,53261
64,Foster-Canfield,05/01/2005,179,0,0,3760
65,Grand,05/01/2005,6809.5,3844,2132.3,171170
66,Chicago,05/01/2005,21838.7,14666.3,9809.1,576133
67,67th-69th-71st,05/01/2005,16145,10401,7131.8,423440
68,Northwest Highway,05/01/2005,1703.1,625.3,279.8,39945
69,Cumberland/East River,05/01/2005,293.2,0,0,4984
70,Division,05/01/2005,10949.4,7371.3,5133.4,290224
71,71st/South Shore,05/01/2005,11990.4,8359.5,6309.3,323091
72,North,05/01/2005,15219,12713.6,8105.1,419083
73,Armitage,05/01/2005,6775.3,2997.6,1619.6,163989
74,Fullerton,05/01/2005,12399.3,9870.2,6790.9,340612
75,74th-75th,05/01/2005,7716.5,5539.4,3759.6,206761
76,Diversey,05/01/2005,12177.2,8006.3,5080.7,318230
77,Belmont,05/01/2005,21940.6,15821.6,10811.6,588908
78,Montrose,05/01/2005,9029.1,5819.6,4027.3,237053
79,79th,05/01/2005,34881.3,24423.3,16950.5,931905
80,Irving Park,05/01/2005,12468.8,10410.8,6468.1,342297
X80,Irving Park Express,05/01/2005,2770.3,610.8,791.3,65367
81,Lawrence,05/01/2005,14114.4,11526.1,8814.8,395395
81W,West Lawrence,05/01/2005,1761.3,637.5,645.8,43413
82,Kimball-Homan,05/01/2005,19122.1,11918.5,7391.3,493585
84,Peterson,05/01/2005,4324.8,2013,1042.4,105127
85,Central,05/01/2005,12754.5,8519.8,5653.3,335843
85A,North Central,05/01/2005,868,480.9,0,20152
86,Narragansett/Ridgeland,05/01/2005,1861.4,0,0,39089
87,87th,05/01/2005,17981.2,11539.3,6490.4,462704
88,Higgins,05/01/2005,1818.5,762.9,618.2,44950
90,Harlem,05/01/2005,4781.4,4121.2,2168.8,129906
90N,North Harlem,05/01/2005,374.7,127.1,0,8377
91,Austin,05/01/2005,9668.5,4662,2837,238710
92,Foster,05/01/2005,7987.5,4110.8,2604.1,199805
93,California/Dodge,05/01/2005,3391.1,2432.9,0,80945
94,South California,05/01/2005,11712.5,5422.8,3894.7,291022
95E,93rd-95th,05/01/2005,5233.4,4063.2,3041.3,144402
95W,West 95th,05/01/2005,4447.2,4729.5,2669.5,128326
96,Lunt,05/01/2005,947.3,0,0,19893
97,Skokie,05/01/2005,3546.1,2873.6,1906,97400
X98,Avon Express,05/01/2005,363.6,168.8,0,8311
100,Jeffery Manor Express,05/01/2005,1163.7,0,0,24437
103,West 103rd,05/01/2005,4149.4,1751.4,1165.2,101134
106,East 103rd,05/01/2005,1860.2,642.7,409.6,44092
108,Halsted/95th,05/01/2005,3168.5,0,0,66539
111,Pullman/111th/115th,05/01/2005,6653.9,3227,2226.6,166000
112,Vincennes/111th,05/01/2005,3977.4,1537.9,1031.3,95864
119,Michigan/119th,05/01/2005,6270.9,3709.7,2955.9,164263
120,Ogilvie/Wacker Express,05/01/2005,1955,0,0,41055
121,Union/Wacker Express,05/01/2005,1848.4,0,0,38817
122,Illinois Center/Ogilvie Express,05/01/2005,683.1,0,0,14344
123,Illinois Center/Union Express,05/01/2005,2038,0,0,42798
124,Navy Pier,05/01/2005,1106.5,1661.6,1067.2,36285
125,Water Tower Express,05/01/2005,2983.3,0,0,62648
126,Jackson,05/01/2005,10180.6,4679.3,3366.7,252711
127,Madison/Roosevelt Circulator,05/01/2005,372.5,0,0,7823
129,West Loop/South Loop,05/01/2005,974.5,0,0,20464
130,Museum Campus,05/01/2005,0,606.4,325.8,4055
134,Stockton/LaSalle Express,05/01/2005,1915.7,0,0,40229
135,Clarendon/LaSalle Express,05/01/2005,2561.4,0,0,53789
136,Sheridan/LaSalle Express,05/01/2005,1683.1,0,0,35345
143,Stockton/Michigan Express,05/01/2005,949.4,0,0,19938
144,Marine/Michigan Express,05/01/2005,908.7,0,0,19082
145,Wilson/Michigan Express,05/01/2005,5895.6,4089.2,2515.6,155257
146,Inner Drive/Michigan Express,05/01/2005,8496.8,6910.9,4898.5,235467
147,Outer Drive Express,05/01/2005,12017.5,7043.2,4830.8,309524
148,Clarendon/Michigan Express,05/01/2005,1622.9,0,0,34081
151,Sheridan,05/01/2005,20567.1,16089.8,11921.9,567800
152,Addison,05/01/2005,12814.4,6535.3,4217.9,320550
154,Wrigley Field Express,05/01/2005,854.4,1103.2,1449.1,11929
155,Devon,05/01/2005,6742.3,4744.7,3513,181645
156,LaSalle,05/01/2005,8643.2,0,0,181507
157,Streeterville/Taylor,05/01/2005,3158.1,0,0,66320
168,UIC-Pilsen Express,05/01/2005,72,0,0,1511
169,69th-UPS Express,05/01/2005,350.4,7.9,0,7366
170,U. of Chicago/Midway,05/01/2005,372.7,0,0,7826
171,U. of Chicago/Hyde Park,05/01/2005,1286.9,552.3,399.3,31631
172,U. of Chicago/Kenwood,05/01/2005,929.8,108.4,111.5,20628
173,U. of Chicago/Lakeview Express,05/01/2005,242.7,314.9,177.8,7423
200,Main Shuttle,05/01/2005,280.2,0,0,5885
201,Central/Ridge,05/01/2005,1355.2,843.3,224.2,33177
205,Chicago/Golf,05/01/2005,1350.4,0,0,28358
206,Evanston Circulator,05/01/2005,1418.5,0,0,29789
1,Indiana/Hyde Park,06/01/2005,2860.2,0,0,62923
2,Hyde Park Express,06/01/2005,2277.2,0,0,50097
3,King Drive,06/01/2005,22881.4,16696.8,11108.9,614614
X3,King Drive Express,06/01/2005,135.1,0,0,2432
4,Cottage Grove,06/01/2005,24029,19852,13687.3,662794
X4,Cottage Grove Express,06/01/2005,299.3,0,0,5387
6,Jackson Park Express,06/01/2005,11322,10420.6,7319,320042
7,Harrison,06/01/2005,5185.8,0,0,114088
8,Halsted,06/01/2005,18258.1,13286.1,9878.9,494338
8A,South Halsted,06/01/2005,3038.4,2502.9,2312.3,86105
9,Ashland,06/01/2005,28922.3,22971.6,17170.9,796861
10,Museum of S & I,06/01/2005,1285.7,1413.3,1111.3,38383
11,Lincoln/Sedgwick,06/01/2005,3174.6,1700.3,1419.1,82319
12,Roosevelt,06/01/2005,11165.6,7182.9,6407.3,300004
14,Jeffery Express,06/01/2005,13318.7,4575.5,4494,329290
15,Jeffery Local,06/01/2005,7384.5,5757.5,3182.8,198220
17,Westchester,06/01/2005,458.3,0,0,10082
18,16th/18th,06/01/2005,1402.6,1013.5,797.8,38102
20,Madison,06/01/2005,22596.2,14663.6,10642.2,598340
21,Cermak,06/01/2005,6627.5,7534.2,5039,196098
22,Clark,06/01/2005,19859.4,17212.5,13374.9,559256
24,Wentworth,06/01/2005,3460.9,0,0,76140
25,West Cermak,06/01/2005,414.9,0,0,9128
26,South Shore Express,06/01/2005,2289.3,0,0,50364
28,Stony Island,06/01/2005,8755.6,5723.8,3574.3,229816
X28,Stony Island Express,06/01/2005,854.2,0,0,18793
29,State,06/01/2005,15524,13082.4,10028.5,433972
30,South Chicago,06/01/2005,3367.5,1970.3,738.2,84919
33,Mag Mile Express,06/01/2005,594.5,0,0,13080
34,South Michigan,06/01/2005,5297.4,5045.8,3037.2,148876
35,35th,06/01/2005,5610.7,3345.6,2274.6,145915
36,Broadway,06/01/2005,14694.6,14257.6,9429.5,418030
37,Sedgwick,06/01/2005,2220.3,0,0,48846
39,Pershing,06/01/2005,1760,0,0,38720
40,Chinatown/Pilsen Shuttle,06/01/2005,0,334,621.3,3821
43,43rd,06/01/2005,1334.7,751.5,297.5,33559
44,Wallace-Racine,06/01/2005,5912.4,2653.8,1847.1,148075
47,47th,06/01/2005,11736.5,9129.2,6370.3,320200
48,South Damen,06/01/2005,1020,0,0,22441
49,Western,06/01/2005,18874.1,21108.9,15437.9,561418
49A,South Western,06/01/2005,570.5,0,0,12552
49B,North Western,06/01/2005,4945.2,3350.6,2853.8,133611
X49,Western Express,06/01/2005,11201.3,0,0,246428
50,Damen,06/01/2005,7586.2,4193.1,2919.6,195347
51,51st,06/01/2005,2475.3,1738.1,1231,66333
52,Kedzie/California,06/01/2005,10700,8074.7,5879.5,291217
52A,South Kedzie,06/01/2005,6649.1,4201.1,2862.8,174537
53,Pulaski,06/01/2005,22953,15579.4,11293.4,612456
53A,South Pulaski,06/01/2005,8741.4,3688.2,2259.4,216102
53AL,South Pulaski Limited,06/01/2005,196.8,0,0,4329
54,Cicero,06/01/2005,11586.2,9679.9,6660.5,320258
54A,North Cicero/Skokie Blvd.,06/01/2005,1180.8,0,0,25977
54B,South Cicero,06/01/2005,4603.9,4250.3,2613.1,128739
55,Garfield,06/01/2005,13549.8,11034.2,8612.1,376682
X55,Garfield Express,06/01/2005,1363.2,0,0,29990
55N,55th/Narragansett,06/01/2005,815.8,162.6,0,18598
56,Milwaukee,06/01/2005,13948.3,8956.9,6548.9,368885
56A,North Milwaukee,06/01/2005,787.9,0,0,17335
57,Laramie,06/01/2005,2864.1,1773.7,838,73456
59,59th/61st,06/01/2005,3448.6,2091.6,0,84236
60,Blue Island/26th,06/01/2005,13542.8,8971.7,7135.7,362372
62,Archer,06/01/2005,15133.3,7943.8,6009.4,388745
62H,Archer/Harlem,06/01/2005,1205.4,543,0,28690
63,63rd,06/01/2005,19333.6,14734.7,12415.9,533942
63W,West 63rd,06/01/2005,2170.8,798.1,597.1,53339
64,Foster-Canfield,06/01/2005,165.6,0,0,3644
65,Grand,06/01/2005,6966.2,4475.2,2578.6,181472
66,Chicago,06/01/2005,21528,16551.4,10928.2,583534
67,67th-69th-71st,06/01/2005,13797.8,10150.9,7950.5,375958
68,Northwest Highway,06/01/2005,1454.1,723.2,290.5,36045
69,Cumberland/East River,06/01/2005,309.1,0,0,6183
70,Division,06/01/2005,10523.3,7221.2,6134.7,284937
71,71st/South Shore,06/01/2005,11374.4,8480.5,6696.3,310943
72,North,06/01/2005,15863.9,13836,9951.3,444155
73,Armitage,06/01/2005,5725.3,3123.3,1982.4,146378
74,Fullerton,06/01/2005,12374.6,10086.6,7440.6,342350
75,74th-75th,06/01/2005,7033.3,5619.4,3867,192678
76,Diversey,06/01/2005,12332.2,7955.8,5737.5,326081
77,Belmont,06/01/2005,21199.6,16332.1,11913.9,579376
78,Montrose,06/01/2005,8947.6,6294.5,4692.1,240793
79,79th,06/01/2005,31382.5,24294.1,18069.1,859868
80,Irving Park,06/01/2005,12361.6,10186.4,7165.4,341363
X80,Irving Park Express,06/01/2005,2492.3,835.4,818.4,61446
81,Lawrence,06/01/2005,14220.6,11997.2,9185.6,397584
81W,West Lawrence,06/01/2005,1654.2,768.4,634.9,42006
82,Kimball-Homan,06/01/2005,17877.4,11999.6,8459.3,475138
84,Peterson,06/01/2005,4126.1,1932.3,1023.3,102597
85,Central,06/01/2005,11602.3,8279,5931.4,312092
85A,North Central,06/01/2005,939.8,690.9,0,23439
86,Narragansett/Ridgeland,06/01/2005,1547.9,0,0,34054
87,87th,06/01/2005,15755.3,11452.9,6962,420275
88,Higgins,06/01/2005,1744.8,783.9,618.1,43994
90,Harlem,06/01/2005,4903.3,4168,2498.7,134539
90N,North Harlem,06/01/2005,402.6,129,0,9373
91,Austin,06/01/2005,8693.7,4674.4,2869.2,221437
92,Foster,06/01/2005,7588.3,4070.9,2747.3,194215
93,California/Dodge,06/01/2005,2956.7,1673.1,0,71740
94,South California,06/01/2005,10938.5,6034.5,4451.9,282592
95E,93rd-95th,06/01/2005,4758.3,4096.1,3018,133138
95W,West 95th,06/01/2005,4243.4,4462.5,2978.9,123121
96,Lunt,06/01/2005,971.1,0,0,21365
97,Skokie,06/01/2005,3400.9,2615.5,2115.8,93745
X98,Avon Express,06/01/2005,343.9,158.2,0,7882
100,Jeffery Manor Express,06/01/2005,777,0,0,17094
103,West 103rd,06/01/2005,3369.2,1761.3,1159.5,85805
106,East 103rd,06/01/2005,1604.9,595,302.8,38899
108,Halsted/95th,06/01/2005,2307.2,0,0,50759
111,Pullman/111th/115th,06/01/2005,5673.3,3101.3,2358.4,146651
112,Vincennes/111th,06/01/2005,3098.7,1319.9,1050.1,77650
119,Michigan/119th,06/01/2005,5640.9,3342,3217.2,150337
120,Ogilvie/Wacker Express,06/01/2005,1735.7,0,0,38186
121,Union/Wacker Express,06/01/2005,1735.2,0,0,38174
122,Illinois Center/Ogilvie Express,06/01/2005,782.1,0,0,17207
123,Illinois Center/Union Express,06/01/2005,1904,0,0,41887
124,Navy Pier,06/01/2005,1362.5,1764.1,1174.7,41731
125,Water Tower Express,06/01/2005,3043.8,0,0,66963
126,Jackson,06/01/2005,8761.5,4824,3571.5,226334
127,Madison/Roosevelt Circulator,06/01/2005,357.8,0,0,7871
129,West Loop/South Loop,06/01/2005,989.3,0,0,21764
130,Museum Campus,06/01/2005,236.3,667.9,366.6,4611
134,Stockton/LaSalle Express,06/01/2005,1795.6,0,0,39502
135,Clarendon/LaSalle Express,06/01/2005,2513.2,0,0,55290
136,Sheridan/LaSalle Express,06/01/2005,1521.4,0,0,33471
143,Stockton/Michigan Express,06/01/2005,909.9,0,0,20018
144,Marine/Michigan Express,06/01/2005,1169.5,0,0,25729
145,Wilson/Michigan Express,06/01/2005,6056.5,3948.4,2612.1,159485
146,Inner Drive/Michigan Express,06/01/2005,8646.6,7103.9,5572.4,240931
147,Outer Drive Express,06/01/2005,11756.3,7690.5,5405.4,311021
148,Clarendon/Michigan Express,06/01/2005,1854.5,0,0,40799
151,Sheridan,06/01/2005,21230.6,17848.7,12071.6,586754
152,Addison,06/01/2005,11341.4,5492.7,3744.6,286461
154,Wrigley Field Express,06/01/2005,771.6,480,292,4630
155,Devon,06/01/2005,6066.7,5008.3,4037.8,169651
156,LaSalle,06/01/2005,8953,0,0,196966
157,Streeterville/Taylor,06/01/2005,3232.8,0,0,71123
168,UIC-Pilsen Express,06/01/2005,63.9,0,0,1407
169,69th-UPS Express,06/01/2005,243.3,0,0,5353
170,U. of Chicago/Midway,06/01/2005,329.8,0,0,7256
171,U. of Chicago/Hyde Park,06/01/2005,563.5,289.9,250.6,13768
172,U. of Chicago/Kenwood,06/01/2005,458.2,109.9,178.8,10767
173,U. of Chicago/Lakeview Express,06/01/2005,209.1,251,175.6,3822
200,Main Shuttle,06/01/2005,201.3,0,0,4429
201,Central/Ridge,06/01/2005,1414.4,846.3,224.6,35400
205,Chicago/Golf,06/01/2005,1228.2,0,0,27021
206,Evanston Circulator,06/01/2005,1000.2,0,0,22004
1,Indiana/Hyde Park,07/01/2005,2780,0,0,55601
2,Hyde Park Express,07/01/2005,2292.5,0,0,45849
3,King Drive,07/01/2005,22112.1,16986.1,10726.8,591533
X3,King Drive Express,07/01/2005,181,0,0,1991
4,Cottage Grove,07/01/2005,23626.7,18693.4,13331.6,645991
X4,Cottage Grove Express,07/01/2005,313.5,0,0,6270
6,Jackson Park Express,07/01/2005,11189.2,10535.7,7324.5,320411
7,Harrison,07/01/2005,4823.2,0,0,96463
8,Halsted,07/01/2005,17973.7,12825.5,9329.5,479578
8A,South Halsted,07/01/2005,3203.3,2696.3,2465.7,92342
9,Ashland,07/01/2005,28483.3,24304.7,17884,798495
10,Museum of S & I,07/01/2005,1584.8,2008.6,1284.8,49449
11,Lincoln/Sedgwick,07/01/2005,3135,1713.6,1462.4,80042
12,Roosevelt,07/01/2005,11120.1,7582.7,6437.9,298943
14,Jeffery Express,07/01/2005,13060.3,4620.2,4197.2,309489
15,Jeffery Local,07/01/2005,7307.5,5553,3168.5,192927
17,Westchester,07/01/2005,550.2,0,0,11004
18,16th/18th,07/01/2005,1321.1,957,685.8,35323
19,United Center Express,07/01/2005,0,163.7,0,164
20,Madison,07/01/2005,21915.8,15137.9,10640.6,577850
